ds,trend,Worst Case,Best Case,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,Most Likely Case
2014-02-11,0.006611183751824241,-0.06026160398174,0.056515082606435195,0.006611183751824241,0.006611183751824241,-0.003148095035854569,-0.003148095035854569,-0.003148095035854569,-0.00632140081881551,-0.00632140081881551,-0.00632140081881551,0.0031733057829609404,0.0031733057829609404,0.0031733057829609404,0.0,0.0,0.0,0.0034630887159696725
2014-02-12,0.00661137571258545,-0.05299575635894274,0.059132310060728166,0.00661137571258545,0.00661137571258545,-0.0024202389632216625,-0.0024202389632216625,-0.0024202389632216625,-0.0054463691167132375,-0.0054463691167132375,-0.0054463691167132375,0.0030261301534915755,0.0030261301534915755,0.0030261301534915755,0.0,0.0,0.0,0.004191136749363788
2014-02-13,0.006611567673346658,-0.058133534095150485,0.06099864723506307,0.006611567673346658,0.006611567673346658,-0.00712041645650608,-0.00712041645650608,-0.00712041645650608,-0.009986791072728008,-0.009986791072728008,-0.009986791072728008,0.002866374616221928,0.002866374616221928,0.002866374616221928,0.0,0.0,0.0,-0.000508848783159422
2014-02-14,0.006611759634107868,-0.05958062092620889,0.05929301848498091,0.006611759634107868,0.006611759634107868,-0.006453170646767321,-0.006453170646767321,-0.006453170646767321,-0.009151867819654415,-0.009151867819654415,-0.009151867819654415,0.0026986971728870926,0.0026986971728870926,0.0026986971728870926,0.0,0.0,0.0,0.00015858898734054643
2014-02-18,0.006612527477152702,-0.0509886856552907,0.05823086928534196,0.006612527477152702,0.006612527477152702,-0.004292355235303565,-0.004292355235303565,-0.004292355235303565,-0.006321400818807597,-0.006321400818807597,-0.006321400818807597,0.002029045583504032,0.002029045583504032,0.002029045583504032,0.0,0.0,0.0,0.0023201722418491368
2014-02-19,0.006612719437913911,-0.05669984422986611,0.059143490440592555,0.006612719437913911,0.006612719437913911,-0.00356915956818673,-0.00356915956818673,-0.00356915956818673,-0.005446369116715417,-0.005446369116715417,-0.005446369116715417,0.0018772095485286874,0.0018772095485286874,0.0018772095485286874,0.0,0.0,0.0,0.0030435598697271813
2014-02-20,0.00661291139867512,-0.06432759902341048,0.05651719994575131,0.00661291139867512,0.00661291139867512,-0.008251429840369567,-0.008251429840369567,-0.008251429840369567,-0.009986791072729359,-0.009986791072729359,-0.009986791072729359,0.0017353612323597921,0.0017353612323597921,0.0017353612323597921,0.0,0.0,0.0,-0.001638518441694447
2014-02-21,0.006613103359436329,-0.05827539945586922,0.05591874169741568,0.006613103359436329,0.006613103359436329,-0.007547817337855992,-0.007547817337855992,-0.007547817337855992,-0.009151867819678142,-0.009151867819678142,-0.009151867819678142,0.0016040504818221506,0.0016040504818221506,0.0016040504818221506,0.0,0.0,0.0,-0.0009347139784196632
2014-02-24,0.006613679241719956,-0.053218314548569755,0.06067045182662976,0.006613679241719956,0.006613679241719956,-0.005211692960521793,-0.005211692960521793,-0.005211692960521793,-0.006478869537117373,-0.006478869537117373,-0.006478869537117373,0.0012671765765955815,0.0012671765765955815,0.0012671765765955815,0.0,0.0,0.0,0.0014019862811981629
2014-02-25,0.006613871202481164,-0.05123180614052484,0.061315211134672816,0.006613871202481164,0.006613871202481164,-0.005153201556088992,-0.005153201556088992,-0.005153201556088992,-0.0063214008188085735,-0.0063214008188085735,-0.0063214008188085735,0.0011681992627195809,0.0011681992627195809,0.0011681992627195809,0.0,0.0,0.0,0.001460669646392172
2014-02-26,0.0066140631632423735,-0.05482943914619391,0.05761789941753421,0.0066140631632423735,0.0066140631632423735,-0.004374943923821598,-0.004374943923821598,-0.004374943923821598,-0.005446369116717598,-0.005446369116717598,-0.005446369116717598,0.0010714251928960002,0.0010714251928960002,0.0010714251928960002,0.0,0.0,0.0,0.0022391192394207752
2014-02-27,0.006614255124003582,-0.06213443455423401,0.052692459249304546,0.006614255124003582,0.006614255124003582,-0.00901337868759032,-0.00901337868759032,-0.00901337868759032,-0.009986791072712066,-0.009986791072712066,-0.009986791072712066,0.0009734123851217446,0.0009734123851217446,0.0009734123851217446,0.0,0.0,0.0,-0.0023991235635867384
2014-02-28,0.0066144470847647905,-0.05933595598008818,0.051177827730024994,0.0066144470847647905,0.0066144470847647905,-0.008281502882729469,-0.008281502882729469,-0.008281502882729469,-0.00915186781965972,-0.00915186781965972,-0.00915186781965972,0.0008703649369302503,0.0008703649369302503,0.0008703649369302503,0.0,0.0,0.0,-0.0016670557979646785
2014-03-03,0.006615022967048418,-0.05591103788440784,0.05775941946119124,0.006615022967048418,0.006615022967048418,-0.00598830287637084,-0.00598830287637084,-0.00598830287637084,-0.006478869537082644,-0.006478869537082644,-0.006478869537082644,0.000490566660711804,0.000490566660711804,0.000490566660711804,0.0,0.0,0.0,0.0006267200906775782
2014-03-04,0.006615214927809626,-0.054368898241775244,0.058309996538593596,0.006615214927809626,0.006615214927809626,-0.005994295376935216,-0.005994295376935216,-0.005994295376935216,-0.006321400818807989,-0.006321400818807989,-0.006321400818807989,0.00032710544187277194,0.00032710544187277194,0.00032710544187277194,0.0,0.0,0.0,0.0006209195508744105
2014-03-05,0.006615406888570835,-0.05294475353588719,0.05789992687516186,0.006615406888570835,0.006615406888570835,-0.005307214916031724,-0.005307214916031724,-0.005307214916031724,-0.005446369116713387,-0.005446369116713387,-0.005446369116713387,0.00013915420068166354,0.00013915420068166354,0.00013915420068166354,0.0,0.0,0.0,0.001308191972539111
