ds,trend,Worst Case,Best Case,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,Most Likely Case
2014-02-11,0.04210966540654891,-1.7522615661570113,2.498907846522256,0.04210966540654891,0.04210966540654891,0.3648479897800098,0.3648479897800098,0.3648479897800098,-0.02251948694058954,-0.02251948694058954,-0.02251948694058954,0.38736747672059935,0.38736747672059935,0.38736747672059935,0.0,0.0,0.0,0.40695765518655874
2014-02-12,0.042122575621032714,-1.871829203514582,2.648042151667695,0.042122575621032714,0.042122575621032714,0.37524221535436686,0.37524221535436686,0.37524221535436686,-0.00694598329058479,-0.00694598329058479,-0.00694598329058479,0.3821881986449516,0.3821881986449516,0.3821881986449516,0.0,0.0,0.0,0.4173647909753996
2014-02-13,0.042135485835516524,-1.7234780883952718,2.592106212865916,0.042135485835516524,0.042135485835516524,0.37982061532149336,0.37982061532149336,0.37982061532149336,0.010336120997924771,0.010336120997924771,0.010336120997924771,0.36948449432356856,0.36948449432356856,0.36948449432356856,0.0,0.0,0.0,0.4219561011570099
2014-02-14,0.04214839605000033,-1.933562798321054,2.5272026935406777,0.04214839605000033,0.04214839605000033,0.28689565756892904,0.28689565756892904,0.28689565756892904,-0.06265469842821486,-0.06265469842821486,-0.06265469842821486,0.34955035599714396,0.34955035599714396,0.34955035599714396,0.0,0.0,0.0,0.32904405361892936
2014-02-18,0.04220003690793555,-1.9276708724262075,2.4828792212670567,0.04220003690793555,0.04220003690793555,0.18556663205866283,0.18556663205866283,0.18556663205866283,-0.022519486940549106,-0.022519486940549106,-0.022519486940549106,0.20808611899921192,0.20808611899921192,0.20808611899921192,0.0,0.0,0.0,0.2277666689665984
2014-02-19,0.04221294712241935,-1.915616486716673,2.3867596579056167,0.04221294712241935,0.04221294712241935,0.1539517111756272,0.1539517111756272,0.1539517111756272,-0.00694598329061228,-0.00694598329061228,-0.00694598329061228,0.16089769446623947,0.16089769446623947,0.16089769446623947,0.0,0.0,0.0,0.19616465829804655
2014-02-20,0.042225857336903164,-1.9410246264618587,2.338633602113013,0.042225857336903164,0.042225857336903164,0.12104416880268443,0.12104416880268443,0.12104416880268443,0.010336120997786375,0.010336120997786375,0.010336120997786375,0.11070804780489805,0.11070804780489805,0.11070804780489805,0.0,0.0,0.0,0.16327002613958758
2014-02-21,0.04223876755138697,-2.3365879701553633,2.4118257582530473,0.04223876755138697,0.04223876755138697,-0.0041892311984818185,-0.0041892311984818185,-0.0041892311984818185,-0.06265469842822455,-0.06265469842822455,-0.06265469842822455,0.05846546722974273,0.05846546722974273,0.05846546722974273,0.0,0.0,0.0,0.03804953635290515
2014-02-24,0.042277498194838385,-2.050071466453878,2.1066666656832673,0.042277498194838385,0.042277498194838385,-0.06711039597709138,-0.06711039597709138,-0.06711039597709138,0.03391209384183183,0.03391209384183183,0.03391209384183183,-0.10102248981892321,-0.10102248981892321,-0.10102248981892321,0.0,0.0,0.0,-0.024832897782252998
2014-02-25,0.042290408409322196,-2.3582597918415384,1.993476791681493,0.042290408409322196,0.042290408409322196,-0.1745611156727377,-0.1745611156727377,-0.1745611156727377,-0.02251948694069892,-0.02251948694069892,-0.02251948694069892,-0.15204162873203877,-0.15204162873203877,-0.15204162873203877,0.0,0.0,0.0,-0.1322707072634155
